1.0206
0.53477
0.53329
0.88739
1.5979
1.4672
1.1052
0.83502
0.58549
0.7953
0.62701
0.86301
0.64
0.57473
0.30991
0.19988
0.47976
0.71183
1.6132
0.71766
2.3308
1.0533
1.1073
0.70942
0.26946
0.77678
0.92071
1.3604
0.17307
0.98933
0.10051
0.7285
1.5536
1.0192
0.85341
0.5983
1.7916
0.95028
2.1801
0.87122
0.41204
0.80261
0.40543
0.6166
0.39295
0.23719
0.24369
1.0842
0.32359
0.61484
0.54316
1.163
1.0561
1.9647
1.3033
0.58726
1.7387
0.76584
0.9672
0.30886
1.0562
1.4717
2.4483
1.9587
0.28489
0.063941
0.89432
0.57439
0.70802
0.70887
0.27027
0.95228
1.0676
1.3366
1.5455
1.1884
0.67804
1.4149
0.75111
0.67798
0.16079
0.2651
0.76392
1.0174
0.65827
0.43065
0.39557
0.25664
0.99205
0.60554
1.7485
1.0699
0.90797
0.36341
0.44993
0.27455
1.3152
1.7698
2.2059
1.3153
1.3097
0.65695
0.71126
1.2061
1.6923
1.9598
0.95902
1.1336
1.5263
0.938
0.65058
0.73991
0.46326
0.21413
0.26482
0.81992
0.96089
0.78971
1.2371
0.88345
0.74606
1.1012
0.86039
0.79712
0.89029
0.44109
1.0402
0.4802
1.2765
2.2446
3.5772
2.4796
1.549
0.3158
1.6069
2.0853
1.4184
2.4979
0.53057
1.5031
0.71485
1.0691
1.2222
1.9184
0.80615
2.0169
0.65009
1.4789
1.3313
0.79795
0.097318
0.94713
1.7987
2.9303
1.8331
1.5155
1.9197
1.5858
1.6503
1.2059
1.1507
1.4987
0.77214
0.69144
1.8476
1.0963
1.4794
1.2486
0.48966
0.49636
0.60992
0.71519
1.092
0.69334
0.68117
1.7902
1.3087
1.8308
1.2675
0.66844
0.86603
0.62228
1.4243
0.42738
1.2695
0.73318
1.2517
1.8613
1.0384
1.3205
1.5553
2.0847
1.3379
0.69207
0.16731
0.55258
1.8357
1.219
0.59289
0.83525
0.64989
0.4333
0.99618
0.80715
0.77825
0.8793
0.65325
0.79968
2.6053
2.0898
1.5026
0.80311
1.6591
1.1273
0.99343
0.7132
1.7253
0.85159
2.236
1.0084
1.0702
0.98157
1.8935
0.38917
1.623
0.93456
1.5446
1.6035
0.97751
0.80027
0.29429
1.1927
1.5601
0.99507
1.1854
0.76319
0.71382
1.3715
0.38057
0.77468
0.4837
1.0949
1.6639
1.786
0.69097
0.58242
0.89584
0.5168
0.87345
1.1033
0.80161
0.74073
0.38194
0.9461
1.1436
0.77451
0.54331
0.78039
0.71859
0.82369
0.67876
0.86812
0.72413
0.79377
0.92225
0.49963
0.39218
0.7158
0.25926
0.5413
1.2503
0.73921
0.92991
0.58199
0.94831
0.98384
0.4022
1.0616
0.81339
0.8284
1.2389
0.57573
0.82212
0.68951
1.0233
0.97355
0.94501
0.70125
1.3215
0.91395
0.7159
0.70106
0.88189
1.2418
1.4232
1.3573
0.72342
0.8616
0.75523
1.1016
0.64551
0.70202
-0.15423
0.71223
0.83053
0.46259
0.60526
1.2712
1.0264
0.5808
1.2434
1.7567
1.2667
0.68388
